search_keyword,title,source,country,bias,final_score,vader_score,sentistrength_score,google_score,huggingface_score,sentiment,url,analysis_time
free trade,Video: Senate Majority Leader lays out what he thinks Trump’s tariff plan is,CNN,US,liberal,0.47999999910593033,0.5,0.6,0.29999999701976776,0.0024959444999694824,중립적,https://news.google.com/rss/articles/CBMiugFBVV95cUxNNklGOGNQUkNMbHRHcHJ3Ty1qZWZtVDBTSzlGX0Y5WHl0RG1RNzloeksxYmhYdjlHU2tKb1p3X1FreHEydkZ3RjdQQjN5UjFRc3JYUEdJcmdaanZkVTNoLUwwTnRrWUdocTJ6N3RSU0Z2Z2hhVm5BenRFbDhBZDNRaTRoVFZCUVNlR3AycXdETlBTVkpPOExhRjBvb0JlSUtlTEhjMGJwYW9GVlE1N2ZfSWlDN1ZqQkg2Q1E?oc=5,2025-03-12 01:54:33
free trade,The world is beginning to tire of Trump’s whiplash leadership,CNN,US,liberal,0.4699999995529651,0.5,0.5,0.3999999985098839,0.005982637405395508,중립적,https://news.google.com/rss/articles/CBMinAFBVV95cUxPVVpZTEtfM1FTd0hJa0FsNXp1WFZwYmxvRFhieTEtMnVITXlmU3A3WUROTUV3cVcxVTdFb2pUSUhmUFNrVGdTVkF6VmpDUjUwalltUGdKZ1E4OVZxTk9tZTFadHBYUWMzYVN5amhQZ3JpTHlJWnl0Z0xEczhuUENWV1BRRGY2OTA0NXlnY0ZxQ2xjNXVkM2pvc2ViY2HSAZMBQVVfeXFMT3BxWFdqMXZocERybE5CaEozRXRlVHdmWThoVmlkQ3ZuUVF4LW1VNEpLLTRvMkNydkc3RzVTUXlxOVZsazlEQzlLUVE2SGx0U2Q3cTNrNF9saTVwV2tkb3p5WS14SzQ0U2NxajZ2Y1Q3VzlGT1RXTC1sbFJOVVVRaXEyWURoeVhmLXhiLWxTdTB0MkR3?oc=5,2025-03-12 01:54:33
free trade,"NFL Free Agency primer: Aaron Rodgers, Russell Wilson, Sam Darnold to make big decisions on next teams",Fox News,US,conservative,0.6847500004470348,0.8825000000000001,0.6,0.6000000014901161,0.09898984432220459,매우 긍정적,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPSW1zQ3VaUzRGOExqRVZZUkM5NFNNTHVTQ0FXVF9ET2xZNzlFb3kyNjhkWVZHSzVDY1FmYnhZcjFEN3JiTXp0MFBzWmdQT2J1eV90OFpaYVlpWkM5U0c1M09vTE5xel94WVRqMDVYSFR1ek5CdENVSGNrY3FJbUhpaWU4a2hsUnQzd1RhUDNkS3g1QXZnUkt2TUxNWGlYbFppS21NODAtaWN0NVFFYzhlcGltUXdqMV96N2hkdk5HMVNod9IBxwFBVV95cUxORVpMN1N4QUZSTzFBYTJEajJOa040d0VXLUtEM0VER3VyX0dBNUVzTUpuRnNYNktQd1RsXzJFbE1xSXFfM1lpUHZDT0FEakt6aGlJVzZ1ZmpoMTBrckdtY1c5TU4wYzRTZy13M2J6RU5reW5OQ3hBUjJ2OWx3MndNUVVkczlEV0NwNXljQXlJOE1heUhjdWpzZDNvSFo0SVdJWmw4eWlFTU5iMlFxbG04RnpIZ2ZEdVVsY3NOZGtWMTF5MFkycjJJ?oc=5,2025-03-12 01:54:33
free trade,Bruins trade franchise legend Brad Marchand to Panthers: reports,Fox News,US,conservative,0.5950000002235174,0.5,0.7,0.5500000007450581,0.010035455226898193,긍정적,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPWkc3aXJCOXJrQWxqQ2RVTjJOMk9mZEFqNV84NzUtMG5NSW9HNWkzREtyQ21HZGVoQWpwaDVOWU9VeVlOSDZfaFVKUWVvMnhhbDlmcUJieVZOeVpqel9Eanh4WWJySGl2M1VqcTN2WXBLR0JxUVNMQ01nV3daUnJwUDZ1ZlRrbkNOOE9z0gGQAUFVX3lxTFA0NG9CXzNfLVhpam5TU3E4VUFEVXlCU1EydTZmQTJFRHZITzd5ZEMtNGZUaUhxbTBnbFhvZlhYVjYxdjc4XzV6b2xvcVludUR0YXhITl9pekNfek0tQ3pjeVkwNmU2Z2RjcVlMdi1lNW5hNmwzdU5LVmp1QkJFOTJ4RWJQUDNfUmZldVdSRlhXdA?oc=5,2025-03-12 01:54:33
free trade,Yard sign condemning antisemitism on college campuses sparks free speech debate,Fox News,US,conservative,0.5947499991059304,0.8825000000000001,0.6,0.29999999701976776,0.971135675907135,긍정적,https://news.google.com/rss/articles/CBMipgFBVV95cUxPaFhCYzZURW5FdnVVMjNUYVk0ZklwSnpQS1BpYXdVQkhfbEtzMXMzaWxVMVRLeXJLSG5PVzFfdVVCcEpubjhVcDYxZV9xbERIem1sZERNNm1IaFJkMVJMZ0dJY3NZTTV5LXVvaGJpQmpHejUzOS14cW91V2dNMjkzX18zQWZIX0lXZVhLcjZoelNHcWgwMW5WUWM0T1h2RExla0V3WFBB0gGrAUFVX3lxTE9kbmFzbFVhU0Fta3UyWmF4b2E1UGlsNUFqSzJvVGFHaF9xd2dUWjFWYkN0aGVfRUpHM3k2RkpvNkhjbmtMQ3NodU5WZGVKUXE3S1BHTVBIeEgxOVYyUkU0U2gySzNIeHA2MTZTUjFpVkhDd3JTMEpFanpJcWN0TFo2YzRsNXQ0TWY0enN5d0k2SkdudUI2YzZTN2ZkMEMtWWREVV9VMVNvSm5Kbw?oc=5,2025-03-12 01:54:33
free trade,Trade tariffs are the new normal – and that’s unlikely to be positive for Australia | Sally Auld,The Guardian,UK,liberal,0.6353000017881394,0.901,0.8,0.15000000596046448,0.0018404126167297363,긍정적,https://news.google.com/rss/articles/CBMizwFBVV95cUxQZnJObFRybXRfVHJIcUtXYlcyYl9uRnJJQ3pRam5tNUEtVnZPUUFSUXJCYmtpU0toRjl5bEtSTHk1OVZhWExnWXJ1NlFxcm9uYnhFRUREWDF0RTBwbHphTnR6SlFEZFJqNmlacVZNNHZYQVdoR0thME1NQ3I5TFNvbXhHeDZSTW93emxuSXNlYk82LUVaLXpCWXFvUnhjQW83MXJ6NTFGLW94eUczaDJxRFgxQTBTN1pPNmRmT2VXcC12YklrQW5IeXBqdlBaNWc?oc=5,2025-03-12 01:54:33
free trade,EU must brace for impact of Trump wrecking ball on global trading system | Heather Stewart,The Guardian,UK,liberal,0.5,0.5,0.5,0.5,0.0013453960418701172,중립적,https://news.google.com/rss/articles/CBMivgFBVV95cUxQVnktQzg2R2VMdTNlOVFidkxuRWJLWE1lRHJCbzB2blVDZFRrV1ZXdlVBTGhUYTFlcE81Y2pHSGJJbm1BeHh6YWU5ZnUtbTZmMzJwQzN2WHJ1cVkzenNOYm0xUW9wbktoMEh6MGZJc2RwRjg3WkZRZEdfVWd1aXh5ZjRkZ0tuY2htMDBHTzh4TFl1MWpfZW9EU2xhaC1xUlJfczR3SEhGMzdpemxhbUY0Tl9uX1l4OUN2aFVrSzRR?oc=5,2025-03-12 01:54:33
free trade,Starmer to avoid immediate counter-tariffs if Trump puts levies on UK steel,The Guardian,UK,liberal,0.39099499955296513,0.23665000000000003,0.5,0.3999999985098839,0.0016668438911437988,부정적,https://news.google.com/rss/articles/CBMiowFBVV95cUxOSGw4eHVTZnBld0ViSFJZX0lrSXVRemM0ak5YZTVGZHdOYlBIM2lTTktIRUlISEJxb1VXSTYwVkYwVnZDalF6bjZ3T1dWMDhJZ1p1enV4enVsMjdYbnBBemJLVjFUOG5wd1RjMUkyVGpGelNlRlRoVUVseG5Mc2JXOS1sTjZuel9JOEkyc0g4V1NNaENhbjNscm1JSHlNYmFxQ1Nv?oc=5,2025-03-12 01:54:33
free trade,Sweeping Tariffs Threaten to Undo a 30-Year Trade Alliance,The New York Times,US,liberal,0.5144650004470348,0.18155,0.7,0.6000000014901161,0.0009069442749023438,중립적,https://news.google.com/rss/articles/CBMiigFBVV95cUxNVDVmX1FMMDVjcVJyUUlfaEFFRFJTR0RjR01meklqR0lnNHlPbWFjOXJGNllQdEdkZkZkN3kwbkFRQ0owWGtQNzJqR1Z4dUtTWU5vcHJwbkZEZm9oZnV3dW9PLWJ2TjEzLTBFNE4yeVAxQk5KMVowdGE4VVlKY200ZERJRGlTVHhoWlE?oc=5,2025-03-12 01:54:33
free trade,What I’m hearing about the Las Vegas Raiders’ free agency plans,The New York Times,US,liberal,0.65475,0.8825000000000001,0.6,0.5,0.0015167593955993652,매우 긍정적,https://news.google.com/rss/articles/CBMikgFBVV95cUxQOHVXS0o0SldCNU5nZFY5V2dvVkkzNERMczd3VTdza2MybGNRekZyWTBYUVFuQ1ptSVp2cU5Pa2U0dHJHTHNKMXVqQndMR1B1cFM3anNOblVuRGs5WTBRTWt2SU5KSy1sdUtKci1uX1BtNm5ZOWZ5ZFlic0JTdEQtS3hHUkdyeENUMGVOZXg1dl95Zw?oc=5,2025-03-12 01:54:33
free trade,New York Giants 2025 free agency tracker: S Jevon Holland agrees to 3-year deal,The New York Times,US,liberal,0.707215,0.92405,0.7,0.5,0.0035971403121948242,매우 긍정적,https://news.google.com/rss/articles/CBMingFBVV95cUxQRHczbC15TVhITGpJMGRSbFhvM0Uxb0dpQzd0TE91UHhtTDBmeTVDNVFFOUpnbkFYZklFZXBVWnVzLTB2bHc5UUc5aDV6aDRHUTBWY3ZzTVoyNkVPdGxaTnRCbC04enIwTkF0RWJTbTFDbEtfd0hXMFZWUzZYeDIxWC1Fd21CdjRDaDl3MllzNEJ4Qmx5ZlpvbmhEQWFtdw?oc=5,2025-03-12 01:54:33
free trade,Trump’s economically illiterate bravado could do very serious damage,The Telegraph,UK,conservative,0.321905,0.15635,0.5,0.25,0.000520169734954834,매우 부정적,https://news.google.com/rss/articles/CBMipgFBVV95cUxQNl9VMk8xcDZjaVBkVXVvSm1yVjNyTGp2NnJjb3Y5Q3IydEQycWJHdEx6Zjk4YWljLTdBdDNDUUFLRTNmaTc4X292T3IzeHNaUHREZVRXbDNOZnNhS3VXYXo5RGpDUWhDZTI0OVRrS3ViNGEyM0hzRU1XS09TUUUzaV9pRGtaelR3d0F5RHlycWwtdm45ZW1iOGhaaklwc3NrMzhMcVJ3?oc=5,2025-03-12 01:54:33
free trade,Wall Street plummets over Trump recession fears,The Telegraph,UK,conservative,0.3481099995529652,0.0937,0.5,0.3999999985098839,0.0005168914794921875,매우 부정적,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQaEQ5ZlozeEdrblNkeV91RmJ0ZEdKb3VaVE1MLUw2OEhVamFlSE1JQXFGVHVWem5SUUZxOHZyNzRXVFFOUTZrRU1qWTZjUEtoY093UXIyMkc5TDA0VFQ1Q2w1T2c1RFZJVDNueEtrM0JfaDRLRzlRRy1sS2xXTUJqRExSY3BLRzR1ZjRqVnZoMnJjQ2plNVN5N3VvXy1CcUt0dThSR0lXQ05OUm8?oc=5,2025-03-12 01:54:33
free trade,Mark Carney elected Canada’s new PM and claims Trump ‘wants to destroy our way of life’,The Telegraph,UK,conservative,0.23641000178813937,0.10470000000000002,0.4,0.15000000596046448,0.0007953047752380371,매우 부정적,https://news.google.com/rss/articles/CBMirwFBVV95cUxOSlphZDJmcjZpWEd2SlFYeHdqTDJsYm95WEtkZG5kYUJkRmw0WGt4YXdfVmFHNjF1azU2RzUwdEY4V0dvRGtxbUU2ZGpsU1NkS0VlRmp4SlNOS1NDdGJfb2dTeDV2eHRfaEhRVUZjZXk0dzZIenhGTHFSTHhQdUtrWDNacmFWal9NNlJCMkxEZVY4cVhXZF9LODZnN1hrTmIycUlKbTFUaV96THVfRFBN?oc=5,2025-03-12 01:54:33
trade liberalization,Liberalized trade is the crux of resilient supply chains,CNN,US,liberal,0.5950000002235174,0.5,0.7,0.5500000007450581,0.003122687339782715,긍정적,https://news.google.com/rss/articles/CBMiqwFBVV95cUxObFRlTWFJQlR1V2xrdDMwX0lWYWhMSkZteVM0VVJHSnZKSEQ3a19kcVBYZ1NhU0dRYkt3RWRsdDZKWjljVDBIa0xyempuY29JZTZlYVlkOHRxTzJmdzV2MEFMX1ZXY2F3ZzNJYW4tcTlaamN0LThfcHhZRF9jZi02ZGpMc1NFSWwybk96VHhMZ1ltQm9YVk51Wk1qcHR4QmNOX1M4RGxndjdMMVU?oc=5,2025-03-12 01:54:33
trade liberalization,"After nukes and summits, can Kim Jong Un reform North Korea’s economy?",CNN,US,liberal,0.5649999997764825,0.5,0.7,0.44999999925494194,0.0016102790832519531,긍정적,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPRXRYVjhJTmU3OFRMWHJYUWttRHBrSzJhNFVOcEF6TzNybGtVM0dFUVNtTWZlM3hoOEVZSkRWUFU0ekEtX29CVzktYVVKSlViN3Q5YzR1WmFGdXdnLVVtOEFPR1FCWVNGeUJNTnp4OXdhbEZRS3Nod1FzZXJIMDdfd1VFQ0JvQXlSWE5J0gGCAUFVX3lxTFBvcXVpbTI1SFowcTdEN1YzQ29VNWhKT2YydldyMHRjT1QwVFNoQWsyM3NBTkk0bjFPZG4zdkFidU5qcE92SHNBX0lhTXh2b1h3V0lDby1zTW5Wa0dYdW1yeF94bVhZVkN6ZEp0eU43UXFMcDVyZXRJUEdvVWotMGRVWUE?oc=5,2025-03-12 01:54:33
trade liberalization,TPP unravels: Where the 11 other countries go from here,CNN,US,liberal,0.54,0.5,0.6,0.5,0.0005590319633483887,중립적,https://news.google.com/rss/articles/CBMihgFBVV95cUxNdnA2RUFhajZVOFhoOE1jQTdQcFN1TGJxeXNQZHU4OEtTQjdDeWFqcmthWG8wcmdsNU9JbzI0TzhuM0FJWU9acGxueWNrYVlQSTVZanpOenJIanlaUEtpaE8wQ0Q0QjlfMWVfYW9WMjJyN0hETzJCRWVTdWZhNk1TZW1KdGFnUdIBfEFVX3lxTE0tSllsdTBjSkFGb2E0ak1sUEdHWjRXNE5EWFpvazdGdHRhUG5ISTFRNE5CcUpjQi03MnZRUzYyMTNDTnBqZjJKZUVDTV9zbmNyLVlDTE1EWnlUSEdrQUZ6ZFBqTWVWa3A1cjVQUndQWnUwSnAtVlotanIzbjg?oc=5,2025-03-12 01:54:33
trade liberalization,India's government tells citizens to hug cows on Valentine's Day,Fox News,US,conservative,0.5665794402480125,0.86755,0.8,0.3499999940395355,0.11095970869064331,긍정적,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNci1STllIdXFwLUI5ZDlmZG85Um9NXzlNTXpBRC1qTkZiN2JLS0o0N01jTm1wVlpQZWpnUHJFZi1fdWVJdnJPMFlrbTVsd2xKTl9Tam5GTUkxYVFoY284dkFha0NtZ0dObWhtVi13cTdrbzAzLThidkk0MEtqUk9hNE5haWozcEJzbmE00gGQAUFVX3lxTE5HZlk4anlVUG9ZNnBSRzhESHdRMG1fUHpIVEdMZ1M3X3dZbGRhRDFtT1laWEhwbUI0Q1daejhfbTNKekVqT0MxZ2FJTl9sUzRCTUpBVFFmQ0tGekZqUmU2MkxlRXRrdVBuYkRTUDRnbngycG5aQXE3T3pNVWMzMnJLNm9tTFcyZmRkWnA3VnB4LQ?oc=5,2025-03-12 01:54:33
trade liberalization,China chides Mike Pompeo after he calls on them to reveal Tiananmen Square death toll,Fox News,US,conservative,0.3052599995529652,0.0842,0.4,0.3999999985098839,0.012292027473449707,매우 부정적,https://news.google.com/rss/articles/CBMigwFBVV95cUxQbEVkMU9IdDV5cndZSmtYU0p6ZUU3T0pvUkRjNnR1Q25zY2JvcTFaMkJIN1ctaG9nVUdGQ0tKTkhBUndpckt6Zktzb1JCQlFreFM1eG4tTjN4T05YOXZhUXZodGxSOHl2aEg4ZWc3em5iUGZlT25PQWxDZ0pnTUNFOEprMNIBiAFBVV95cUxQU0tRZHFJbGEybUhNM1dVeml4Y2k2SXgtOEdCekdya3B3Yk5HU21UQnhzMG11WGpJeWlhLU11bXVRaTB1VlI1MGxidFd2ZF9LVVI1YzNYeVFpYWplSmJONnVvZWRCZnZ6cmdsUzA0UTI4LVZkWkxsTHFoVWtFSVZQN28xX3JPLXRK?oc=5,2025-03-12 01:54:33
trade liberalization,"Drug legalization supporters having second thoughts as overdoses, crime skyrocket in Portugal: 'Normalized it'",Fox News,US,conservative,0.4206,0.352,0.6,0.25,0.039472341537475586,부정적,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNZjBkUURyd25jR1V3V1VuMlpCUnR2MjlyTFR1ck1MeFRXU3kySjRNYmlxTjNPQkQ5ZU5TOUVfazdHV0ZteC1zS3dpcXdzcDlDYTJ2dXFMc1A3eFZfWHNERzZsT0tIUlVEVmJwbVNtUmVGWEN2elFxeFN3bnZUbmZSTWVRM3A4YkpYYnlTeDloX2kwQWpET08wTTlkNWFPNmxMQ1gwS3pEY0g1LVNiY09UTHM3ZnlUNld5bGxwd3lYOFlQOEJnY09wb2Vqb1BkTTFyVWfSAdcBQVVfeXFMTjliS1d0REQ4TWVsdXYzS3o2dFFNb19KWndQcHlwVzdlSlZ3MmNIeW80eHYwS3UzelItMkZVU2c5R2ltUGlqY1hFVE1tVUdZdkRMeUk0UG5qU2dvaGo1VEUyeUszWVhrSWpnSHZtQWpHb1F0ZmQwbFhQb3p0YlBLSzVrSWJTNEtYVnoyN2lMVHJiYVctTXMyVktkV3BDWmNMRVN5bUViS3BNX1N2c0VGNDNvWkMxRFZHSWRqV19ISUpETXlROHBiN203bjBpcTlNZ2lJaFNURjA?oc=5,2025-03-12 01:54:33
trade liberalization,What is TTIP? The controversial trade deal proposal explained,The Guardian,UK,liberal,0.42745999999999995,0.2582,0.5,0.5,0.0009094476699829102,부정적,https://news.google.com/rss/articles/CBMinAFBVV95cUxQMldacVY3djdyLWtfaXJ2TTZYcHVBSEJFbXM5bXl0aHl6VnBfLTdMNm9DLXVRVWJORTNtOTJPOERwdkZlMGNOUDFINGc3LUx2N0FSVkdyNmxIV2swdVBmU0Q5TUhKUi1BeWdRekJEamRtSDlvblNLanZPVWhnTHlGZHRaSU5wRWFDVFc4aktBYU5qM1V4ek81amVCcUE?oc=5,2025-03-12 01:54:33
trade liberalization,Neoliberalism – the ideology at the root of all our problems,The Guardian,UK,liberal,0.43971499999999997,0.29905000000000004,0.5,0.5,0.0010274648666381836,부정적,https://news.google.com/rss/articles/CBMilgFBVV95cUxPcWhfY3lrLVFOTENEWEhLdTk0Znl2NGpsNmo3bjB4TnBpYUtrV0dRT0dYUnB2dmFaUFI0ME5pMjhxblNpNlNsNmJFNExQRmdOTjE5ZmFCRDdXT3h2RUVDUmZKY1B4XzhvLVpuRWxUQ1JwQldOcTBCUktmLWQ0cnkzYTFpa2JPQlo3eEhSRUlIQTdyaTRJVXc?oc=5,2025-03-12 01:54:33
trade liberalization,Margaret Thatcher: her impact and legacy in global development,The Guardian,UK,liberal,0.5550000002235174,0.5,0.6,0.5500000007450581,0.004726111888885498,긍정적,https://news.google.com/rss/articles/CBMiugFBVV95cUxOa1NvRlJ6VmE5QzNfazM2ZVBUZ2cxWkpoZlEtbC1VWGJIa3RiQ1Fta3UycDcydTB5cjZHZmUtMldVMDdtTHg1YjZQcEV2TWY4a0pNMDV1TzFtZFhGWEJOQ3ZJZ1hvRVp5cms5dGdrNkRTV1A4dGdFQkdFZDltMzVSVzdQbEJ4ZWxCOWw3aHp1UGluQjR4eEFIVGlFZG9fWlpDUWVIT1dhMUNGdFBWcS1zUldNWEliRW80S1E?oc=5,2025-03-12 01:54:33
trade liberalization,Opinion | A Trade War Primer (Published 2018),The New York Times,US,liberal,0.41525999999999996,0.0842,0.6,0.5,0.0012213587760925293,부정적,https://news.google.com/rss/articles/CBMidEFVX3lxTE9FZm9tSmxNdFpiY1R4bWlPSG5tQ0N6UkQtVkEyMTFwNkZLRVVFcUJLcU1ULXZXUjVZaHlQalEzTVFCSTZrcnNNUVJHdEVSUnE4N0JXNV9QS2tvMFlJa3lmdFRidXA4UjhFNmhNbHBVLWxtZEc4?oc=5,2025-03-12 01:54:33
trade liberalization,Scandal Taints India's Move To Economic Liberalization (Published 1993),The New York Times,US,liberal,0.39394000000000007,0.2798,0.4,0.5,0.0025130510330200195,부정적,https://news.google.com/rss/articles/CBMipgFBVV95cUxNcjktX21PMlpLMGxuLWxTZ2NsYWVOak80NkdhenRwT2VQOVlxdHI2Nzl5Q2FDZ2ZYUFFrLXhHTUhLYkp3TDU3c1JpajliX1kzd093TWI2QkFWMGRLMDdPZC1ybzYtV25IcGJ1aV9uX1dqVWYtN1JfZVZyOWRBRXVpUVVET1psSTJjWUx4S21yaXhVQWRNVXduakJ3QktBTHUwVVNOTUdn?oc=5,2025-03-12 01:54:33
trade liberalization,FREE TRADE ENDORSED BY REAGAN (Published 1984),The New York Times,US,liberal,0.7388500004470347,0.9295,0.7,0.6000000014901161,0.0023952722549438477,매우 긍정적,https://news.google.com/rss/articles/CBMihAFBVV95cUxOZEtSWVpEZzkxeE5oUnJma2JNN1FUeko3cDlOVFJidGFXQ2VYSUxxeHpYY0dJRlNZZVdXTjdINEh4Y3hyQXBwVVlYZ0NiTFdaRTZrazhmbkJhUE5BNFQ1TUd4MXFmX0VRQXYzTHE5MHBZaFQ0Z0lvZTBsSURJNm9aNkt5aWY?oc=5,2025-03-12 01:54:33
trade liberalization,Russia-Ukraine war live: Wagner troops begin withdrawing from Bakhmut,The Telegraph,UK,conservative,0.37526000000000004,0.0842,0.5,0.5,0.0013508200645446777,부정적,https://news.google.com/rss/articles/CBMirAFBVV95cUxNVVJXaGtINVBVWDJZVnpCTDZjU3JkVk9fZ0dvUGtTcUxWTzhCMlllTHlmSkNVV2RXY25EbTlOY2NINjVLbXdfbkkyNXJuVk5CT3hrZWl2eU5fNHM3ZzVrZWJGbmxqZzFqWk9RTGVhRVBrRUhjY0JPS2lGQXZBVzdLaUVpTVQ5aW43c1djZFlfY1NVNmZ0WnFaNGJKZ1ZxLV9yOXhscHBuRnREZjRC?oc=5,2025-03-12 01:54:33
trade liberalization,"China's dominance is growing for now – but in the long run, it's a paper tiger",The Telegraph,UK,conservative,0.6468600002235174,0.8062,0.6,0.5500000007450581,0.003576815128326416,긍정적,https://news.google.com/rss/articles/CBMimgFBVV95cUxNNmIwRG1adHRyTUZ5TF9ZcGRhM2ZOT3VZOU5IZnpaVUE0WlNtLUlaUlNYZEc3NWpSa0ZXcFNsWWZFY1JWOU5naTJ5Q2tPUWlQcGlTR0lkMUV0WldVaS1KOUY0OUtpMTFTb0VJZml4dllsT1JsY1huSjFwRmtaaF9MVjIzMzRHcmhTMXZ6bWJDbWtpQ2VzQkFTM3Z3?oc=5,2025-03-12 01:54:33
trade liberalization,"Iran's former president Hashemi Rafsanjani dies, dealing blow to reformers",The Telegraph,UK,conservative,0.465,0.5,0.6,0.25,0.0005730390548706055,중립적,https://news.google.com/rss/articles/CBMipwFBVV95cUxPSjRoR3BQMjJXVzdOU0xUVThxTmhCNDcxMXU5ejRmNWkyUlRQdWxTOG5UMkx6NThOWHdTaVZ3QjUzUjQ2WjQ2eDdqcThvajhpdk0xcEMtWnZ1dnA0akwtNEpqb1Y3UlhSbVEzY0VSdGJ5dVNKSmpBUU8xNFFMSUduNVB5T21VajM2ejMyNGVCZWlwcDRpMVh0U2w5V1AxR1lvRXNBNGVtOA?oc=5,2025-03-12 01:54:33
trade agreements,Lutnick: US could announce trade deal Wednesday with Mexico and Canada after imposing tariffs,CNN,US,liberal,0.4646549982118606,0.39885,0.6,0.3499999940395355,0.013218939304351807,중립적,https://news.google.com/rss/articles/CBMijwFBVV95cUxNMEZ5UkFzRWxsZXpoTlN6S1JWTjNfZW1Bcll1TzUteWxlT0J3VnJUb2hjN3F3TEFtVS1tQ3ptYnExbHAzMkU4YkJUc1o3aEVGbWZoaTE0a3FleHdkeEUzMDZPOHpDeTh1N3VXU0VKN18tVnAyUG1LSjBkNmhEdEZib0plRXFYVl9KVlp1b1MxVdIBhgFBVV95cUxNd19sdVhOZWxpWEdCZ1JtTkpEM3UzQUVtX1h2SHg3NUo1NVQzWE9BSVFIUnYtS3ZyUGtmVTBLSU1OWUtUdklUREJPVUVLNVZ3X1E3eHFFX3ZVYlhoQXpoZEM2ZG81VEtORzhRMTN2SW5qRm1JaWtNRi1IbC1JRUVRRkkxTllzdw?oc=5,2025-03-12 01:54:33
trade agreements,Trump delays some tariffs on Mexico and Canada for one month,CNN,US,liberal,0.5049999999999999,0.5,0.7,0.25,0.0018210411071777344,중립적,https://news.google.com/rss/articles/CBMigwFBVV95cUxNNGRFNlc2LWV4amhhWEVZNHNZSVVSVi04cHlLRWpLR2I5eHpYYkFOQXBWM0RlYUNjUVhpSUg0MXhHWlQxSTY0NEpZLUJQVm1HVUlQZ1ZsbGVpXzhrR0tNZm0zSjZRSnp0LVhoZzFvV3YwYm5rLVBSUURiTkZLalBuaFA0Y9IBekFVX3lxTE4yQzg5UU1DUWFyUG42eDBtVGtrcGVNemE0UlJXNlVHZkRNWFZfb1pxcU1DVXhyN0I5emZKZ0hzZkYySVBSZjVPT1d0TC05dzd2MUpnOXZvQlZTQzE3Njc1RGtoM2xzSlltWW9lNHR5QXVWWFQ0dDBsd05R?oc=5,2025-03-12 01:54:33
trade agreements,"Trump threatens new tariffs on Canada, including 250% tax on dairy",CNN,US,liberal,0.3144649964237213,0.18155,0.5,0.19999998807907104,0.002376258373260498,매우 부정적,https://news.google.com/rss/articles/CBMie0FVX3lxTE1RVV9XeHlHQ045TEpwVU1jWjdkSThWYUNxdmRDbEM0eTBVSjRTU1dPOTAxSDE0akJWRkdESmZDRV9EVW9JWnNVb3Y4b0R5bXdIMEZISGFOemJmbDhnQnNFQ1ZGUzZrblYyUDFVSEFBTGdNd2pEWU5pN1d0QdIBckFVX3lxTE1RRFhXd09pNV9VVnUxOEVRQTNieWlBeC0wUEt4ZXhwbS1vNmZpSklCZF9lYXZ5TWptV3BSaEhrdmxJbGJUMWJWWm13YVhBVjJtTW51S2h2UlBiQVhMRHFTOXRjbEFhdHNtZzlMbU5oM19FZw?oc=5,2025-03-12 01:54:33
trade agreements,"Myles Garrett, Browns reach agreement on contract extension after trade request: report",Fox News,US,conservative,0.69475,0.8825000000000001,0.7,0.5,0.027478694915771484,매우 긍정적,https://news.google.com/rss/articles/CBMiswFBVV95cUxPYlBjWWViM0FlclgzcTBvWXlzLWJkY0N0VUFScDNnNThfYUFrZThiandOY04tYnRGU21tZlo5ZlJjaC1FNjVXLThxWXpCSGdZVXBmcjh0OXM2S0RqbGtNaWE5bUk4d3BOWEdJdkppang0WFFSZE90TEdOeHN5YklONzhRZ3RmNWpMUXJ1VWU4RVIza3Z0NlpNX0VldGhQS0pNX29Mdjk1aWJyOWx2N25DRnhxa9IBuAFBVV95cUxNUGNxaFBITmlrcWlZYk5pRUlxLXZmV1FPenoxQlpXZ0VYSU0xY05jMGh5elp6MlltOU1mNXlkUmU5TnZIcHk3cllKMGhwNWVqdDcyakhUNVF1V0trVTRGb1hyOWQtZEdXb0Vndk5sbE1VNDRyN2N5a0ZxTlMtQ1R1SS1MSkx6OUlqME4yWFNVVTU1V1ozcy0tengtaEcxUVZaMEVmc24wMWF6OVlUNlYtV1RzeHdrWHVU?oc=5,2025-03-12 01:54:33
